Talhao;Plantio;IdParcela;AreaParc;DataPlantio;DataColeta;Linha;Arvore;Fuste;Cap;Ht;Categoria1;Categoria2;Inclinacao;CoordenadaX;CoordenadaY;Observacao
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;3;5;1;42.9;;TORTUOSA;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;3;6;1;52.4;;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;3;7;1;58.7;;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;2;3;1;37.9;;TORTUOSA;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;4;1;1;54.8;29.9;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;4;3;1;56.5;28;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;4;4;1;59.9;28.2;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;4;5;1;51.5;26.4;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;4;6;1;45.6;26.4;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;4;7;1;;;FALHA;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;5;1;1;63.2;30;DOMINANTE;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;5;2;1;53.9;31.8;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;5;3;1;60.5;28.9;DOMINANTE;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;5;4;1;51.3;30;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;5;5;1;48.9;30.5;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;4;2;1;51.5;28.7;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;2;2;1;49.9;;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;2;1;1;46.8;;TORTUOSA;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;1;4;1;59;;NORMAL;;0;-5397705656;-2052039489;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;4;4;1;50.3;27.9;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;4;5;1;54.9;25.1;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;4;6;1;56.7;28.6;DOMINANTE;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;4;7;1;57;26.5;DOMINANTE;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;5;1;1;49.2;25.3;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;5;2;1;57.8;26.9;DOMINANTE;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;5;3;1;;;FALHA;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;5;4;1;55.3;26;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;5;5;1;53.9;27;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;5;6;1;53.2;22.9;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;6;1;1;40.5;21.7;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;6;2;1;53.5;26.9;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;6;3;1;41.6;21.9;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;6;4;1;56.1;;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;6;5;1;51.3;;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;7;1;1;50.6;;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;7;2;1;53.8;;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;7;3;1;54.5;;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;7;4;1;54;;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;7;5;1;53.8;;NORMAL;;0;-5397284349;-2050995892;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;1;1;1;50.9;;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;1;2;1;50.3;;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;1;3;1;41.2;;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;5;6;1;51.1;30.1;NORMAL;;0;-5397705656;-2052039489;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;4;3;1;52.8;27.2;NORMAL;;0;-5397284349;-2050995892;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;6;1;1;49.2;30.1;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;6;3;1;58.5;33;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;4;3;1;67.5;31.5;DOMINANTE;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;4;4;1;48.5;28.5;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;4;5;1;60.5;30.2;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;4;6;1;58.8;31.5;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;4;7;1;41.3;23.4;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;4;8;1;58.9;28.3;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;5;1;1;60.5;29.1;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;5;2;1;46.9;27.8;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;5;3;1;56.8;29.5;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;5;4;1;45.9;26.5;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;4;2;1;;;FALHA;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;5;5;1;53.8;29.8;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;5;7;1;50.6;27.2;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;5;8;1;45.5;27.3;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;6;1;1;56.7;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;6;2;1;59.8;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;6;3;1;52.6;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;6;4;1;59.9;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;6;5;1;;;FALHA;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;6;6;1;64.8;32;DOMINANTE;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;6;7;1;50.7;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;7;1;1;42.9;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;5;6;1;53.8;29.7;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;4;1;1;54.7;29.9;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;3;7;1;;;FALHA;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;3;6;1;56.7;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;6;4;1;57.5;;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;6;5;1;56.6;;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;6;6;1;52.3;;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;7;1;1;58.9;;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;7;2;1;44.9;;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;7;3;1;;;FALHA;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;7;4;1;64.1;33.6;DOMINANTE;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;1;1;1;68.5;32.3;DOMINANTE;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;1;2;1;47.1;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;1;3;1;51.9;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;1;4;1;53.9;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;1;5;1;48.9;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;2;1;1;63.3;32.8;DOMINANTE;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;2;2;1;38.9;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;2;3;1;62.1;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;2;4;1;48.5;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;2;5;1;55.1;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;2;6;1;54.8;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;3;1;1;51.7;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;3;2;1;56.7;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;3;3;1;53.8;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;3;4;1;59.7;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;3;5;1;47.8;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_019;400;01/07/2010;26/09/2018;6;2;1;56.1;29.7;NORMAL;;0;-5397705656;-2052039489;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;7;2;1;50.5;;NORMAL;;0;-5397779349;-2051774816;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;4;2;1;56.3;27.5;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;3;7;1;48.1;;NORMAL;;0;-5397284349;-2050995892;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;5;1;1;50.9;28.7;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;5;2;1;47.5;27.2;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;5;3;1;52.8;29.9;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;5;4;1;45.6;25.5;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;5;5;1;54.9;29.8;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;5;6;1;49.8;30.9;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;5;7;1;46.9;26.9;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;5;8;1;46.6;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;6;1;1;51.9;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;6;2;1;42.8;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;4;8;1;51.7;30.9;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;6;3;1;43.9;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;6;5;1;52.7;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;6;6;1;44.9;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;7;1;1;54.5;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;7;2;1;;;FALHA;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;7;3;1;61.9;32.5;DOMINANTE;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;7;4;1;47.9;;NORMAL;;0;-5397811167;-2051986305;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;1;1;1;54.2;28.9;DOMINANTE;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;1;2;1;46.3;;TORTUOSA;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;1;3;1;33.2;;TORTUOSA;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;1;4;1;47.1;;NORMAL;;0;-5397893075;-2050804603;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;6;4;1;58.5;28.5;DOMINANTE;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;4;7;1;59.5;29;DOMINANTE;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;4;6;1;51.8;28.7;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;4;5;1;61;30;DOMINANTE;;0;-5397811167;-2051986305;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;7;4;1;51;;NORMAL;;0;-5397544724;-2050860876;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;7;5;1;51.8;;NORMAL;;0;-5397544724;-2050860876;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;1;1;1;56.9;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;1;2;1;55.5;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;1;3;1;51.3;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;1;4;1;51.1;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;2;1;1;47.9;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;2;2;1;51.5;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;2;3;1;49.6;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;2;4;1;44.1;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;2;5;1;42.5;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;2;6;1;37.6;;TORTUOSA;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;3;1;1;48.9;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;3;2;1;51.3;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;3;3;1;56.9;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;3;4;1;49.5;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;3;5;1;53.7;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;3;6;1;51.1;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;3;7;1;55.9;;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;4;1;1;50.3;29.6;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;4;2;1;49.6;27.6;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;4;3;1;41.5;25.6;NORMAL;;0;-5397811167;-2051986305;
T-9A;P-9A;IFC_12_036;400;01/07/2010;26/09/2018;4;4;1;52.9;27.1;NORMAL;;0;-5397811167;-2051986305;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;2;1;1;52.1;;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;4;1;1;47.2;24.7;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;2;2;1;45.3;;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;2;4;1;52.5;;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;6;5;1;52.1;;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;6;6;1;49.3;;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;7;1;1;45.5;;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;7;2;1;49.7;;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;7;3;1;47.2;;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;7;4;1;44.9;;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;1;1;1;50.3;;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;1;2;1;54.7;;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;1;3;1;54.3;;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;1;4;1;56.5;;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;6;4;1;50.3;;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;2;1;1;46.7;;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;2;3;1;51.7;;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;2;4;1;51;;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;2;5;1;52.2;;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;2;6;1;54.1;;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;3;1;1;46.4;;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;3;2;1;49.9;;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;3;3;1;40.3;;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;3;4;1;58.2;28.1;DOMINANTE;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;3;5;1;41.9;;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;3;6;1;50.4;;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_038;400;01/06/2010;26/09/2018;2;2;1;50.4;;NORMAL;;0;-5397284349;-2050995892;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;6;3;1;44.9;;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;6;2;1;44.7;;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;6;1;1;50.5;23.6;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;2;5;1;56.8;28.9;DOMINANTE;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;2;6;1;52.7;;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;2;7;1;45.5;;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;3;1;1;51.1;;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;3;2;1;52.7;;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;3;3;1;51.6;;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;3;4;1;37.9;;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;3;5;1;54.1;28.8;DOMINANTE;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;3;6;1;53.9;;TORTUOSA;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;3;7;1;48.5;;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;4;1;1;45.8;21.9;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;4;2;1;51.5;26;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;4;3;1;51.4;26;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;4;4;1;47.5;23.8;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;4;5;1;48.6;25.4;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;4;6;1;45.8;23.6;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;5;1;1;49.3;26.5;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;5;2;1;50.7;25.8;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;5;3;1;49.5;23.8;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;5;4;1;43.5;22.6;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;5;5;1;53.6;26.2;DOMINANTE;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;5;6;1;47.2;25.1;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;5;7;1;48.8;25;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_037;400;01/06/2010;26/09/2018;2;3;1;50.4;;NORMAL;;0;-5397893075;-2050804603;
T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;7;3;1;53.3;;NORMAL;;0;-5397544724;-2050860876;
T-9A;P-9A;IFC_12_011;400;01/07/2010;26/09/2018;7;3;1;52.9;;NORMAL;;0;-5397779349;-2051774816;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;1;2;1;62.7;30.4;DOMINANTE;;0;-5397970691;-205131661;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;2;5;1;29.7;;NORMAL;;0;-5397846909;-2050935599;
